T2M,RH2M,PRECTOTCORR,WS2M,GWETTOP,GWETROOT,GWETPROF,Date
19.65,46.12,0.49,1.7,0.41,0.45,0.45,20210227
19.19,42.88,0.0,0.97,0.4,0.45,0.44,20210228
18.44,47.56,0.0,1.75,0.4,0.45,0.44,20210301
18.87,41.0,0.0,2.17,0.39,0.44,0.44,20210302
21.94,29.5,0.0,1.12,0.39,0.44,0.43,20210303
21.01,35.5,0.0,1.27,0.38,0.44,0.43,20210304
21.3,41.81,0.0,2.05,0.38,0.43,0.43,20210305
21.68,38.56,0.0,1.2,0.38,0.43,0.42,20210306
23.02,47.19,0.05,3.2,0.38,0.42,0.42,20210307
22.4,50.25,0.01,1.91,0.38,0.42,0.42,20210308
22.9,47.62,0.0,1.08,0.38,0.42,0.42,20210309
22.89,41.75,0.0,1.41,0.38,0.42,0.41,20210310
23.61,36.56,0.01,1.36,0.37,0.41,0.41,20210311
22.35,37.62,0.73,2.46,0.38,0.41,0.41,20210312
21.64,45.94,0.89,1.61,0.38,0.41,0.41,20210313
22.33,46.56,0.0,1.4,0.37,0.41,0.41,20210314
22.05,54.25,0.0,1.73,0.37,0.41,0.41,20210315
23.73,48.12,0.0,1.46,0.36,0.41,0.41,20210316
24.48,43.81,0.0,1.27,0.35,0.41,0.41,20210317
24.77,44.06,0.0,1.18,0.34,0.41,0.4,20210318
24.26,44.81,0.0,1.66,0.34,0.4,0.4,20210319
25.3,40.44,0.0,1.57,0.33,0.4,0.4,20210320
22.98,50.81,3.8,1.58,0.38,0.4,0.4,20210321
23.37,48.75,0.29,2.19,0.38,0.41,0.4,20210322
22.07,53.06,8.8,2.92,0.46,0.41,0.41,20210323
21.0,53.75,0.0,2.11,0.39,0.41,0.41,20210324
21.03,52.88,0.0,1.88,0.38,0.41,0.41,20210325
23.66,44.94,0.0,1.69,0.36,0.41,0.41,20210326
26.32,41.25,0.0,1.33,0.35,0.41,0.4,20210327
27.44,39.81,0.0,1.62,0.34,0.4,0.4,20210328
26.89,33.25,0.0,2.77,0.33,0.4,0.4,20210329
26.17,37.06,0.0,2.2,0.32,0.4,0.4,20210330
23.05,25.75,0.0,3.45,0.31,0.39,0.39,20210331
22.23,25.19,0.0,3.59,0.3,0.39,0.39,20210401
20.98,23.62,0.0,2.85,0.29,0.39,0.39,20210402
24.12,20.69,0.0,1.52,0.28,0.39,0.39,20210403
23.8,26.56,0.0,1.97,0.28,0.38,0.38,20210404
22.44,47.06,0.01,2.62,0.28,0.38,0.38,20210405
24.01,58.69,2.44,2.87,0.29,0.38,0.38,20210406
23.51,50.19,0.42,1.8,0.34,0.39,0.39,20210407
23.64,33.94,0.0,2.16,0.3,0.38,0.38,20210408
25.28,26.06,0.0,1.8,0.28,0.38,0.38,20210409
25.9,27.06,0.0,1.81,0.27,0.38,0.38,20210410
28.03,30.62,0.02,1.92,0.26,0.38,0.38,20210411
29.13,31.5,0.05,1.96,0.24,0.38,0.38,20210412
29.73,31.06,0.0,2.07,0.23,0.38,0.38,20210413
31.05,30.19,0.01,1.88,0.23,0.38,0.38,20210414
29.23,29.44,0.07,1.8,0.22,0.38,0.38,20210415
26.28,41.69,0.71,3.47,0.22,0.38,0.38,20210416
23.97,53.81,0.85,2.16,0.24,0.38,0.38,20210417
26.41,46.12,0.08,1.79,0.25,0.38,0.38,20210418
27.67,32.94,0.0,2.45,0.23,0.38,0.38,20210419
24.23,41.88,1.19,2.16,0.23,0.38,0.38,20210420
23.17,52.06,1.18,1.98,0.27,0.38,0.38,20210421
26.5,39.44,0.34,1.8,0.27,0.38,0.38,20210422
22.53,57.12,19.95,2.32,0.51,0.4,0.4,20210423
24.6,40.88,0.0,1.93,0.39,0.41,0.4,20210424
27.37,31.12,0.0,1.89,0.35,0.4,0.4,20210425
30.65,27.25,0.0,1.38,0.34,0.4,0.4,20210426
32.19,28.44,0.0,1.19,0.34,0.39,0.39,20210427
32.08,30.19,0.0,1.18,0.34,0.39,0.39,20210428
32.98,29.56,0.0,1.3,0.32,0.38,0.39,20210429
33.19,30.19,0.0,1.12,0.3,0.38,0.38,20210430
32.59,31.62,0.25,1.12,0.29,0.38,0.38,20210501
33.54,25.88,0.0,0.73,0.27,0.38,0.38,20210502
32.82,28.44,0.02,1.7,0.26,0.38,0.38,20210503
32.9,29.38,0.01,1.89,0.24,0.38,0.38,20210504
31.63,33.94,1.8,1.71,0.27,0.38,0.38,20210505
31.24,32.38,0.02,2.29,0.26,0.38,0.38,20210506
29.65,35.06,0.12,1.81,0.24,0.38,0.38,20210507
32.3,28.12,0.0,0.91,0.23,0.38,0.38,20210508
33.07,26.31,0.01,1.22,0.2,0.38,0.38,20210509
32.73,31.75,5.4,1.02,0.33,0.38,0.38,20210510
31.87,33.81,0.41,1.88,0.3,0.38,0.38,20210511
32.68,35.44,4.23,1.12,0.3,0.38,0.38,20210512
29.6,44.0,6.11,1.22,0.43,0.39,0.38,20210513
29.69,42.31,0.19,1.15,0.36,0.38,0.38,20210514
31.53,35.12,0.4,1.11,0.32,0.38,0.38,20210515
33.19,30.62,0.16,1.38,0.29,0.38,0.38,20210516
33.57,28.69,0.0,2.16,0.26,0.38,0.38,20210517
34.3,23.06,0.0,1.79,0.23,0.38,0.38,20210518
32.78,29.38,0.05,1.77,0.21,0.38,0.38,20210519
32.59,31.62,2.26,2.1,0.27,0.38,0.38,20210520
31.62,39.5,6.7,2.05,0.39,0.38,0.38,20210521
32.23,35.25,0.0,1.23,0.31,0.38,0.38,20210522
30.78,31.62,0.0,2.06,0.27,0.38,0.38,20210523
31.73,28.12,0.11,2.64,0.26,0.38,0.38,20210524
33.39,24.5,0.0,2.53,0.23,0.38,0.38,20210525
34.94,17.81,0.0,2.04,0.21,0.38,0.38,20210526
35.81,15.38,0.0,2.38,0.19,0.38,0.38,20210527
37.12,16.81,0.0,1.45,0.17,0.37,0.38,20210528
38.14,17.62,0.0,1.7,0.16,0.37,0.38,20210529
36.69,29.19,0.97,2.34,0.17,0.37,0.38,20210530
37.17,26.5,1.54,0.95,0.2,0.38,0.38,20210531
33.98,31.56,3.21,2.48,0.3,0.38,0.38,20210601
34.09,36.62,0.93,2.23,0.28,0.38,0.38,20210602
33.29,35.25,4.13,1.27,0.32,0.38,0.38,20210603
33.48,34.12,0.89,0.92,0.32,0.38,0.38,20210604
34.86,32.75,0.15,0.91,0.27,0.38,0.38,20210605
36.31,29.56,0.0,1.01,0.23,0.38,0.38,20210606
38.23,28.19,0.0,1.98,0.2,0.38,0.38,20210607
39.44,24.0,0.0,2.45,0.18,0.37,0.38,20210608
40.56,24.31,0.0,3.38,0.16,0.37,0.38,20210609
40.4,24.56,0.0,3.2,0.16,0.37,0.38,20210610
39.99,25.25,1.01,2.7,0.18,0.37,0.38,20210611
39.6,27.31,1.22,1.57,0.2,0.38,0.38,20210612
35.73,41.31,10.04,1.74,0.4,0.39,0.38,20210613
34.23,39.94,4.6,1.12,0.39,0.39,0.39,20210614
34.01,39.62,0.93,1.77,0.34,0.38,0.38,20210615
31.38,49.94,2.32,2.52,0.36,0.38,0.38,20210616
33.68,39.62,0.01,1.15,0.32,0.38,0.38,20210617
35.2,31.38,0.0,1.55,0.28,0.38,0.38,20210618
35.6,25.31,0.02,1.55,0.25,0.38,0.38,20210619
35.05,28.06,0.88,1.68,0.25,0.38,0.38,20210620
35.9,26.62,0.13,1.81,0.23,0.38,0.38,20210621
36.36,26.94,0.0,2.02,0.2,0.38,0.38,20210622
37.63,23.56,0.0,1.76,0.19,0.37,0.38,20210623
37.59,23.69,0.01,1.02,0.17,0.37,0.38,20210624
38.15,23.69,0.25,1.8,0.17,0.37,0.38,20210625
34.19,42.38,11.81,2.05,0.4,0.38,0.38,20210626
34.05,42.25,2.4,1.84,0.38,0.39,0.39,20210627
36.24,33.06,0.0,2.48,0.3,0.38,0.38,20210628
37.72,27.12,0.0,2.41,0.27,0.38,0.38,20210629
38.87,22.25,0.0,3.59,0.24,0.38,0.38,20210630
39.1,22.75,0.0,3.27,0.22,0.38,0.38,20210701
38.57,23.69,0.22,2.35,0.21,0.38,0.38,20210702
37.23,32.56,4.05,1.51,0.3,0.38,0.38,20210703
37.77,31.88,0.29,2.0,0.26,0.38,0.38,20210704
37.59,30.81,0.77,1.67,0.24,0.38,0.38,20210705
38.11,30.19,0.0,1.94,0.22,0.38,0.38,20210706
39.06,26.62,0.0,2.32,0.2,0.38,0.38,20210707
39.15,28.5,2.72,2.39,0.26,0.38,0.38,20210708
37.05,37.19,7.58,1.62,0.36,0.38,0.38,20210709
36.78,37.19,0.05,1.22,0.33,0.38,0.38,20210710
36.06,43.12,5.73,1.2,0.38,0.38,0.38,20210711
32.02,67.0,33.96,3.05,0.57,0.42,0.41,20210712
30.99,70.12,21.12,0.84,0.55,0.46,0.45,20210713
33.66,58.19,0.63,1.93,0.43,0.47,0.45,20210714
33.94,53.75,0.24,1.46,0.4,0.46,0.45,20210715
34.56,51.31,0.06,1.55,0.38,0.45,0.45,20210716
36.05,47.38,0.01,1.42,0.38,0.45,0.44,20210717
37.28,45.75,3.86,1.65,0.41,0.45,0.44,20210718
35.5,53.06,9.67,2.8,0.44,0.45,0.44,20210719
31.01,76.38,42.3,2.42,0.66,0.49,0.48,20210720
31.54,68.5,14.45,0.96,0.6,0.54,0.52,20210721
32.98,54.88,1.9,0.94,0.51,0.53,0.52,20210722
32.85,56.31,0.0,1.3,0.47,0.52,0.51,20210723
33.87,57.25,2.14,1.26,0.47,0.52,0.5,20210724
34.15,61.31,8.73,1.25,0.52,0.52,0.5,20210725
33.3,63.75,4.61,2.02,0.52,0.52,0.51,20210726
33.73,62.94,9.28,2.49,0.54,0.52,0.51,20210727
32.83,65.75,12.05,1.95,0.54,0.53,0.52,20210728
31.23,74.38,21.56,1.27,0.65,0.56,0.54,20210729
31.62,68.31,1.93,1.24,0.55,0.56,0.54,20210730
31.13,70.62,21.38,2.15,0.62,0.56,0.55,20210731
31.9,69.0,7.98,1.08,0.61,0.58,0.56,20210801
33.22,64.81,3.46,0.7,0.59,0.58,0.56,20210802
32.65,63.62,3.04,1.23,0.56,0.57,0.55,20210803
31.48,66.5,2.74,1.38,0.55,0.56,0.55,20210804
32.03,66.62,16.1,0.97,0.62,0.57,0.55,20210805
31.68,67.94,5.67,1.52,0.6,0.58,0.56,20210806
32.19,64.0,0.47,0.87,0.55,0.57,0.55,20210807
32.12,63.62,1.02,1.14,0.54,0.56,0.55,20210808
31.72,66.31,1.89,1.27,0.53,0.55,0.54,20210809
32.23,64.0,0.54,0.99,0.51,0.55,0.53,20210810
33.34,54.69,0.01,1.56,0.49,0.54,0.52,20210811
33.68,54.75,0.34,1.46,0.48,0.53,0.52,20210812
34.12,52.25,0.01,1.36,0.46,0.52,0.51,20210813
34.04,52.56,0.15,1.77,0.45,0.52,0.5,20210814
32.65,60.56,4.74,1.38,0.48,0.51,0.5,20210815
32.09,59.62,2.14,1.16,0.48,0.51,0.5,20210816
32.83,55.88,0.0,1.43,0.45,0.5,0.49,20210817
33.05,53.94,0.42,1.66,0.44,0.49,0.48,20210818
33.26,51.5,0.44,1.54,0.43,0.49,0.48,20210819
32.89,52.62,0.53,2.04,0.42,0.48,0.48,20210820
31.0,64.44,7.76,1.64,0.49,0.49,0.48,20210821
30.15,69.0,3.71,1.45,0.47,0.49,0.48,20210822
31.85,59.31,0.05,1.1,0.44,0.48,0.48,20210823
32.93,53.5,0.0,1.34,0.42,0.48,0.47,20210824
34.17,45.75,0.03,1.59,0.41,0.48,0.47,20210825
33.87,44.31,0.08,1.54,0.4,0.47,0.46,20210826
34.24,41.56,0.35,1.02,0.4,0.46,0.45,20210827
33.09,45.81,2.05,0.78,0.41,0.46,0.45,20210828
32.74,47.88,0.81,1.51,0.4,0.45,0.45,20210829
31.48,57.12,6.61,1.54,0.45,0.46,0.45,20210830
29.83,65.06,11.6,1.14,0.51,0.47,0.46,20210831
30.11,68.62,9.19,1.08,0.52,0.48,0.47,20210901
30.51,63.62,4.58,0.99,0.48,0.48,0.48,20210902
29.03,70.12,6.78,1.41,0.49,0.48,0.48,20210903
30.3,62.44,0.78,0.73,0.45,0.49,0.48,20210904
31.4,59.06,1.2,1.1,0.44,0.48,0.48,20210905
32.15,58.31,0.53,0.93,0.42,0.48,0.47,20210906
32.1,60.38,2.25,1.28,0.44,0.48,0.47,20210907
31.08,66.81,8.42,2.59,0.48,0.48,0.47,20210908
30.21,72.56,11.68,1.39,0.53,0.49,0.48,20210909
28.46,80.5,62.62,1.68,0.73,0.55,0.52,20210910
26.66,86.88,43.12,2.16,0.79,0.65,0.61,20210911
27.69,78.44,9.67,0.95,0.71,0.66,0.62,20210912
28.46,75.06,0.91,0.87,0.66,0.66,0.62,20210913
28.95,73.0,0.0,0.92,0.65,0.64,0.62,20210914
29.5,72.5,0.05,0.84,0.63,0.63,0.61,20210915
29.76,70.62,0.12,1.28,0.62,0.62,0.6,20210916
29.3,72.12,2.26,1.55,0.62,0.61,0.59,20210917
28.78,72.81,0.22,1.18,0.6,0.6,0.59,20210918
30.12,71.5,2.75,1.24,0.6,0.6,0.58,20210919
29.83,72.62,6.69,0.84,0.62,0.6,0.58,20210920
29.05,75.5,18.26,0.97,0.7,0.62,0.59,20210921
27.31,80.69,14.43,1.2,0.71,0.63,0.61,20210922
26.47,82.94,2.8,1.67,0.66,0.64,0.61,20210923
27.19,77.31,1.03,0.7,0.64,0.63,0.61,20210924
28.56,73.06,0.0,0.98,0.62,0.62,0.6,20210925
28.29,73.88,0.16,1.02,0.61,0.61,0.59,20210926
28.1,74.0,0.12,1.01,0.6,0.6,0.59,20210927
28.75,69.81,0.15,0.8,0.59,0.59,0.58,20210928
28.4,71.44,0.44,1.04,0.59,0.59,0.57,20210929
29.42,69.94,1.25,0.75,0.58,0.59,0.57,20210930
29.06,72.19,6.88,0.6,0.61,0.59,0.56,20211001
28.34,79.69,55.29,0.99,0.8,0.63,0.6,20211002
28.24,79.12,19.19,0.87,0.77,0.69,0.66,20211003
28.13,76.94,2.18,0.8,0.71,0.69,0.66,20211004
27.06,79.31,3.55,1.08,0.71,0.68,0.65,20211005
26.73,76.38,0.0,1.26,0.69,0.67,0.65,20211006
27.04,69.06,0.0,1.26,0.68,0.66,0.64,20211007
27.08,63.94,0.0,1.14,0.67,0.66,0.63,20211008
26.58,66.25,0.0,0.86,0.66,0.65,0.62,20211009
26.32,68.44,0.0,1.48,0.65,0.64,0.62,20211010
25.47,66.75,0.13,1.29,0.64,0.63,0.61,20211011
25.97,63.62,0.0,0.67,0.63,0.62,0.61,20211012
24.98,63.31,0.0,1.02,0.62,0.62,0.6,20211013
24.5,56.88,0.0,1.26,0.62,0.62,0.59,20211014
25.57,47.81,0.0,0.96,0.61,0.61,0.59,20211015
26.21,49.94,0.0,0.8,0.6,0.6,0.59,20211016
24.29,66.56,0.09,1.53,0.59,0.6,0.58,20211017
22.65,83.44,1.01,1.28,0.59,0.59,0.58,20211018
23.68,70.62,0.0,1.67,0.58,0.59,0.57,20211019
24.7,55.31,0.0,1.23,0.57,0.59,0.57,20211020
24.01,46.94,0.0,1.01,0.56,0.58,0.56,20211021
23.27,61.44,0.06,2.16,0.55,0.57,0.55,20211022
22.87,74.94,14.21,2.8,0.61,0.58,0.55,20211023
21.41,83.0,4.2,2.13,0.63,0.59,0.57,20211024
19.62,72.81,0.01,1.48,0.59,0.59,0.57,20211025
19.55,60.69,0.0,1.25,0.58,0.59,0.56,20211026
20.26,57.5,0.0,1.32,0.57,0.58,0.56,20211027
20.05,57.19,0.0,1.3,0.56,0.58,0.55,20211028
21.2,51.19,0.0,1.23,0.55,0.57,0.55,20211029
20.11,61.06,0.0,1.89,0.55,0.56,0.55,20211030
20.78,54.69,0.0,1.02,0.54,0.56,0.55,20211031
20.17,55.94,0.0,1.65,0.54,0.55,0.55,20211101
19.32,64.44,0.16,1.53,0.53,0.55,0.54,20211102
19.27,61.88,0.01,1.11,0.53,0.55,0.54,20211103
19.46,53.12,0.0,1.01,0.52,0.55,0.53,20211104
20.82,45.81,0.0,0.83,0.52,0.55,0.53,20211105
18.83,58.5,0.0,1.64,0.52,0.55,0.53,20211106
19.6,55.56,0.0,1.66,0.51,0.54,0.52,20211107
20.5,52.75,0.0,1.48,0.5,0.54,0.52,20211108
21.05,53.19,0.0,1.36,0.5,0.53,0.52,20211109
20.89,47.88,0.0,0.92,0.5,0.53,0.52,20211110
19.94,49.5,0.0,1.3,0.49,0.53,0.52,20211111
19.19,51.81,0.0,1.44,0.49,0.52,0.52,20211112
19.2,46.25,0.0,1.46,0.48,0.52,0.51,20211113
18.45,44.88,0.0,0.98,0.48,0.52,0.51,20211114
17.38,45.81,0.0,1.27,0.48,0.52,0.51,20211115
17.5,43.94,0.0,1.38,0.48,0.52,0.5,20211116
17.96,39.19,0.0,0.9,0.48,0.52,0.5,20211117
16.64,44.88,0.0,1.3,0.48,0.51,0.5,20211118
16.97,45.38,0.0,1.35,0.48,0.51,0.5,20211119
17.55,46.75,0.0,1.45,0.47,0.51,0.5,20211120
17.09,51.5,0.0,1.73,0.47,0.51,0.49,20211121
16.09,53.56,0.0,1.96,0.46,0.5,0.49,20211122
17.48,44.69,0.0,1.05,0.46,0.5,0.49,20211123
16.79,45.25,0.0,1.52,0.46,0.5,0.48,20211124
15.9,51.38,0.0,1.14,0.46,0.5,0.48,20211125
16.3,52.56,0.0,1.16,0.46,0.49,0.48,20211126
16.27,53.19,0.0,1.12,0.46,0.49,0.48,20211127
16.06,57.44,0.0,1.16,0.45,0.49,0.48,20211128
16.05,58.25,0.0,1.81,0.45,0.49,0.48,20211129
16.22,55.31,0.0,1.44,0.45,0.49,0.48,20211130
16.49,47.38,0.0,0.8,0.45,0.48,0.48,20211201
16.37,47.06,0.0,1.3,0.45,0.48,0.48,20211202
15.94,47.5,0.0,0.9,0.45,0.48,0.48,20211203
17.34,50.5,0.0,1.16,0.45,0.48,0.48,20211204
16.64,57.38,0.35,1.11,0.45,0.48,0.48,20211205
14.69,72.25,0.0,1.72,0.45,0.48,0.47,20211206
14.06,64.44,0.0,1.59,0.44,0.48,0.47,20211207
14.88,50.06,0.0,1.41,0.44,0.48,0.47,20211208
15.17,44.06,0.0,1.36,0.44,0.48,0.47,20211209
13.72,51.12,0.0,1.59,0.44,0.48,0.47,20211210
14.05,44.25,0.0,1.16,0.43,0.48,0.47,20211211
15.36,34.88,0.0,0.7,0.43,0.47,0.46,20211212
14.25,38.62,0.0,0.53,0.44,0.47,0.46,20211213
13.33,46.38,0.0,0.77,0.43,0.47,0.46,20211214
12.13,52.06,0.0,1.11,0.43,0.47,0.46,20211215
10.21,57.06,0.0,1.41,0.43,0.47,0.46,20211216
8.88,50.69,0.0,2.05,0.43,0.47,0.46,20211217
8.15,48.25,0.0,1.86,0.43,0.46,0.46,20211218
8.28,46.12,0.0,1.52,0.43,0.46,0.45,20211219
10.62,40.44,0.0,1.21,0.43,0.46,0.45,20211220
12.44,32.94,0.0,0.9,0.42,0.46,0.45,20211221
12.66,37.81,0.0,0.98,0.42,0.46,0.45,20211222
13.58,46.5,0.0,1.03,0.42,0.46,0.45,20211223
13.87,54.38,0.0,1.05,0.42,0.46,0.45,20211224
14.89,50.75,0.0,0.77,0.42,0.46,0.45,20211225
15.05,48.19,0.02,0.87,0.42,0.45,0.45,20211226
12.55,63.25,0.03,1.08,0.42,0.45,0.45,20211227
11.77,63.25,0.0,1.65,0.42,0.45,0.45,20211228
10.8,56.5,0.0,1.59,0.41,0.45,0.45,20211229
10.7,47.62,0.0,0.88,0.42,0.45,0.45,20211230
12.04,44.06,0.0,1.18,0.41,0.45,0.45,20211231
12.43,44.12,0.0,1.09,0.41,0.45,0.45,20220101
12.92,45.62,0.0,1.38,0.41,0.45,0.45,20220102
13.75,52.69,0.0,1.28,0.41,0.45,0.45,20220103
12.59,69.25,1.13,1.51,0.43,0.45,0.45,20220104
12.47,90.81,33.15,0.87,0.59,0.48,0.47,20220105
13.96,84.06,1.87,1.8,0.51,0.52,0.49,20220106
14.39,87.0,13.8,2.42,0.59,0.52,0.51,20220107
13.58,87.88,39.77,3.16,0.73,0.59,0.55,20220108
11.25,82.62,0.09,1.15,0.61,0.59,0.57,20220109
10.94,74.25,0.1,0.94,0.59,0.59,0.57,20220110
9.84,76.75,0.0,1.38,0.59,0.59,0.57,20220111
11.16,67.56,0.0,0.99,0.58,0.59,0.56,20220112
12.33,64.31,0.0,0.73,0.58,0.58,0.56,20220113
11.64,69.81,0.0,1.2,0.57,0.58,0.56,20220114
11.94,64.38,0.0,1.07,0.57,0.58,0.55,20220115
12.37,56.81,0.0,1.25,0.56,0.57,0.55,20220116
10.89,61.38,0.0,1.09,0.56,0.57,0.55,20220117
11.9,66.62,0.0,1.36,0.55,0.57,0.55,20220118
11.69,81.5,2.26,0.96,0.57,0.57,0.55,20220119
12.25,80.62,0.25,1.22,0.56,0.57,0.55,20220120
12.73,72.31,0.14,0.98,0.55,0.57,0.55,20220121
11.13,87.62,12.4,2.52,0.6,0.57,0.55,20220122
11.6,91.12,14.28,0.98,0.7,0.61,0.58,20220123
10.96,85.38,0.25,1.17,0.62,0.61,0.59,20220124
10.41,79.69,0.03,1.39,0.62,0.6,0.59,20220125
10.48,70.38,0.01,1.26,0.61,0.6,0.58,20220126
10.56,61.88,0.0,1.68,0.6,0.6,0.58,20220127
10.71,60.38,0.0,1.57,0.59,0.59,0.58,20220128
12.26,56.12,0.0,1.09,0.59,0.59,0.57,20220129
11.94,66.19,0.0,1.76,0.59,0.59,0.57,20220130
14.24,59.62,0.0,1.12,0.59,0.59,0.57,20220131
13.15,65.25,0.0,1.24,0.58,0.58,0.56,20220201
12.97,65.94,0.09,1.2,0.57,0.58,0.56,20220202
11.34,85.94,8.51,1.38,0.63,0.59,0.57,20220203
11.04,79.5,0.3,0.87,0.59,0.59,0.57,20220204
12.25,65.69,0.0,0.92,0.59,0.59,0.57,20220205
13.09,58.06,0.0,1.1,0.58,0.59,0.56,20220206
13.51,65.88,0.0,1.02,0.57,0.58,0.56,20220207
13.68,61.38,0.0,1.34,0.56,0.58,0.55,20220208
14.17,58.44,0.0,1.41,0.56,0.57,0.55,20220209
12.83,63.19,0.0,1.61,0.55,0.57,0.55,20220210
12.17,61.31,0.0,1.85,0.55,0.56,0.55,20220211
14.37,52.81,0.0,1.17,0.54,0.56,0.55,20220212
14.76,55.0,0.0,1.09,0.54,0.55,0.54,20220213
15.05,57.81,0.0,0.94,0.53,0.55,0.54,20220214
15.74,59.62,0.0,0.72,0.53,0.55,0.54,20220215
15.8,65.75,0.0,1.07,0.52,0.55,0.53,20220216
16.44,60.19,0.0,0.92,0.52,0.55,0.53,20220217
15.73,61.31,0.0,1.22,0.52,0.54,0.52,20220218
15.67,59.19,0.0,1.52,0.51,0.54,0.52,20220219
15.15,59.44,0.0,2.05,0.5,0.53,0.52,20220220
16.19,45.69,0.0,0.96,0.49,0.53,0.52,20220221
17.06,52.25,1.46,3.88,0.49,0.52,0.52,20220222
16.0,69.81,0.01,1.41,0.49,0.52,0.51,20220223
16.63,66.75,0.02,1.28,0.48,0.52,0.51,20220224
16.71,69.19,1.59,1.53,0.49,0.52,0.51,20220225
14.04,84.31,10.21,1.82,0.56,0.53,0.52,20220226
14.23,70.69,0.02,1.67,0.51,0.53,0.52,20220227
13.89,63.94,0.0,1.7,0.49,0.53,0.52,20220228
17.4,57.69,0.0,1.31,0.48,0.52,0.51,20220301
17.56,60.75,0.61,1.17,0.48,0.52,0.51,20220302
16.07,78.5,5.27,1.65,0.53,0.52,0.51,20220303
15.87,72.56,0.0,1.87,0.5,0.52,0.51,20220304
17.2,60.62,0.0,1.6,0.48,0.52,0.51,20220305
19.8,56.12,0.05,1.03,0.48,0.52,0.51,20220306
19.93,59.81,0.43,1.67,0.48,0.52,0.5,20220307
19.23,54.56,0.0,1.61,0.46,0.51,0.5,20220308
20.18,56.19,0.0,1.6,0.46,0.51,0.49,20220309
20.6,59.81,0.0,1.99,0.45,0.5,0.49,20220310
21.83,52.44,0.0,1.69,0.45,0.5,0.48,20220311
21.83,57.38,0.0,1.75,0.45,0.49,0.48,20220312
24.17,56.25,0.0,1.55,0.44,0.49,0.48,20220313
26.23,48.38,0.0,1.28,0.43,0.48,0.48,20220314
25.95,49.12,0.0,1.56,0.42,0.48,0.47,20220315
24.86,52.69,0.0,2.4,0.41,0.48,0.47,20220316
26.84,44.19,0.0,1.6,0.41,0.47,0.46,20220317
26.4,50.81,0.0,2.15,0.41,0.47,0.46,20220318
27.03,52.56,0.0,1.45,0.41,0.46,0.45,20220319
27.87,46.06,0.0,0.99,0.4,0.46,0.45,20220320
27.21,47.38,0.0,1.5,0.4,0.45,0.45,20220321
25.96,40.81,0.0,2.23,0.39,0.45,0.45,20220322
26.4,38.06,0.0,1.34,0.39,0.45,0.44,20220323
26.1,35.06,0.0,1.39,0.38,0.45,0.44,20220324
25.15,43.5,0.0,2.14,0.38,0.44,0.44,20220325
25.01,38.25,0.0,2.39,0.38,0.44,0.43,20220326
27.58,31.06,0.0,1.09,0.37,0.43,0.43,20220327
26.98,28.81,0.0,1.87,0.37,0.43,0.42,20220328
28.51,26.88,0.0,1.15,0.36,0.42,0.42,20220329
28.79,27.56,0.0,1.36,0.36,0.42,0.41,20220330
27.85,28.19,0.0,1.48,0.35,0.41,0.41,20220331
28.19,27.56,0.0,1.64,0.34,0.41,0.41,20220401
28.92,20.31,0.0,2.02,0.34,0.41,0.41,20220402
27.16,25.12,0.0,1.53,0.32,0.41,0.41,20220403
28.23,27.38,0.0,2.31,0.31,0.4,0.4,20220404
29.25,24.62,0.0,1.34,0.3,0.4,0.4,20220405
30.62,22.25,0.0,1.59,0.3,0.4,0.4,20220406
31.44,21.25,0.0,1.27,0.29,0.39,0.39,20220407
31.51,21.88,0.0,1.38,0.28,0.39,0.39,20220408
31.9,22.38,0.0,1.41,0.27,0.39,0.39,20220409
32.0,24.56,0.0,1.95,0.27,0.38,0.39,20220410
33.09,23.5,0.0,1.25,0.26,0.38,0.38,20220411
32.33,21.38,0.0,2.02,0.25,0.38,0.38,20220412
31.01,24.5,0.0,1.34,0.24,0.38,0.38,20220413
31.71,25.69,0.0,1.52,0.23,0.38,0.38,20220414
30.76,24.31,0.0,1.13,0.23,0.38,0.38,20220415
31.84,22.0,0.0,0.95,0.22,0.38,0.38,20220416
31.76,19.62,0.0,1.24,0.21,0.38,0.38,20220417
33.36,19.0,0.0,1.52,0.2,0.38,0.38,20220418
32.95,24.56,0.0,1.49,0.19,0.38,0.38,20220419
33.19,25.62,0.0,2.45,0.18,0.38,0.38,20220420
31.27,27.5,0.01,2.38,0.17,0.38,0.38,20220421
30.41,25.5,0.24,2.17,0.17,0.37,0.38,20220422
30.76,24.44,0.0,2.26,0.16,0.37,0.38,20220423
31.55,23.56,0.0,2.5,0.16,0.37,0.38,20220424
32.64,23.38,0.0,1.95,0.16,0.37,0.38,20220425
33.14,19.06,0.0,1.75,0.15,0.37,0.38,20220426
34.34,15.19,0.0,2.18,0.14,0.37,0.38,20220427
36.68,14.12,0.0,1.2,0.13,0.37,0.38,20220428
35.69,15.5,0.0,1.49,0.12,0.37,0.37,20220429
36.3,16.75,0.0,1.38,0.12,0.37,0.37,20220430
36.69,15.88,0.0,1.02,0.12,0.37,0.37,20220501
35.4,15.12,0.0,2.3,0.11,0.37,0.37,20220502
34.5,18.62,0.19,1.8,0.11,0.37,0.37,20220503
32.76,26.81,2.84,2.59,0.16,0.37,0.38,20220504
32.25,32.94,0.07,1.87,0.21,0.38,0.38,20220505
33.48,29.0,0.51,1.3,0.21,0.38,0.38,20220506
34.87,22.81,0.11,1.9,0.2,0.37,0.38,20220507
36.1,19.75,0.0,0.94,0.17,0.37,0.38,20220508
